Date,ABEV3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BPAC11,BRDT3,BRFS3,BRML3,BTOW3,CCRO3,CMIG4,COGN3,EGIE3,ELET3,EMBR3,EQTL3,GGBR4,GNDI3,HAPV3,HYPE3,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,LAME4,LREN3,MGLU3,NTCO3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RAIL3,RENT3,SANB11,SBSP3,SULA11,SUZB3,TIMP3,UGPA3,VALE3,VIVT4,VVAR3,WEGE3,YDUQ3,IBOV
2019-09-09,18.38707733154297,48.38999938964844,42.679744720458984,47.69658660888672,30.162717819213867,32.741878509521484,28.779329299926758,49.81544494628906,26.07868003845215,36.95000076293945,13.229999542236328,43.5,15.613243103027344,13.884199142456055,10.345220565795898,40.36050033569336,40.299129486083984,18.309999465942383,18.422643661499023,13.052511215209961,52.30955505371094,47.84518051147461,31.43427276611328,32.86543273925781,12.731045722961426,35.17866516113281,28.34459686279297,14.784943580627441,18.12081527709961,48.619380950927734,33.88475799560547,,83.2300033569336,28.491851806640625,26.385164260864258,27.355552673339844,90.24470520019531,23.15999984741211,42.894561767578125,42.2986946105957,47.938968658447266,43.62030792236328,31.6200008392334,11.272253036499023,18.09040069580078,46.65375900268555,48.99217987060547,7.010000228881836,22.36019515991211,31.084049224853516,103181.0
2019-09-10,18.338356018066406,48.150001525878906,42.757667541503906,46.89529037475586,29.963029861450195,32.16253662109375,29.036684036254883,50.48542785644531,25.993886947631836,37.900001525878906,13.319999694824219,41.400001525878906,16.03188133239746,13.817031860351562,10.685062408447266,40.231346130371094,39.949764251708984,18.850000381469727,18.679838180541992,13.460713386535645,52.31951904296875,49.019412994384766,31.47291374206543,32.94159698486328,12.604802131652832,34.495208740234375,28.34459686279297,14.677947044372559,17.54142951965332,48.580078125,32.2004280090332,,83.30000305175781,28.711978912353516,26.55172348022461,27.87546730041504,91.91407012939453,23.18000030517578,42.397464752197266,42.4785270690918,48.81920623779297,43.86399459838867,31.290000915527344,11.507499694824219,18.149648666381836,46.99472427368164,48.59462356567383,6.78000020980835,22.706789016723633,32.144065856933594,103032.0
2019-09-11,18.426054000854492,49.38999938964844,43.371273040771484,45.7791862487793,30.04861068725586,32.02238082885742,29.720006942749023,52.75156021118164,26.28594970703125,38.45000076293945,13.880000114440918,42.75,15.86061954498291,14.133671760559082,10.525136947631836,40.93246078491211,40.96210479736328,18.639999389648438,19.293603897094727,13.171984672546387,54.14323043823242,51.06935119628906,31.72408103942871,33.52873992919922,12.565958023071289,34.33898162841797,27.953636169433594,14.804397583007812,18.454811096191406,50.13228988647461,34.28106689453125,,88.3499984741211,28.20473289489746,26.326377868652344,28.475370407104492,93.8517074584961,23.579999923706055,43.11525344848633,41.863311767578125,49.3415412902832,44.77051544189453,30.920000076293945,11.61532211303711,17.6756649017334,46.71221160888672,49.371253967285156,6.980000019073486,22.85532569885254,32.389442443847656,103446.0
2019-09-12,18.874282836914062,52.04999923706055,43.32257080078125,46.012081146240234,29.80137825012207,31.676637649536133,30.074975967407227,54.101383209228516,26.191734313964844,38.029998779296875,13.59000015258789,43.119998931884766,16.222169876098633,14.152862548828125,11.124859809875488,41.20922088623047,40.155818939208984,19.459999084472656,19.581974029541016,13.550318717956543,53.206459045410156,49.676185607910156,31.675779342651367,33.322425842285156,12.731045722961426,34.55378341674805,28.442337036132812,14.86275863647461,18.523502349853516,49.42495346069336,34.67738342285156,,87.80000305175781,28.54927635192871,26.51253318786621,28.255407333374023,93.02696990966797,23.75,42.926334381103516,42.21350860595703,49.815513610839844,44.643798828125,32.54999923706055,11.909379959106445,17.774412155151367,48.407291412353516,49.50993347167969,7.099999904632568,22.82561683654785,33.57705307006836,104371.0
2019-09-13,18.611190795898438,51.34000015258789,41.88108825683594,45.18769836425781,29.459047317504883,31.265501022338867,29.853120803833008,54.180206298828125,25.71124267578125,38.0,13.300000190734863,41.75,15.698874473571777,13.845818519592285,10.715049743652344,40.60958480834961,38.928367614746094,19.469999313354492,19.5098819732666,13.50053882598877,52.568660736083984,49.9548225402832,31.492229461669922,32.68768310546875,12.7795991897583,35.02244567871094,29.155838012695312,14.891940116882324,18.111059188842773,47.94152069091797,33.78567886352539,,86.5999984741211,28.38657569885254,26.33617401123047,27.615510940551758,92.01343536376953,23.489999771118164,41.55690002441406,42.78140640258789,49.496307373046875,44.838748931884766,33.29999923706055,11.71334171295166,17.29055404663086,48.50471496582031,47.901206970214844,6.909999847412109,23.489099502563477,32.89982223510742,103501.0
2019-09-16,18.659910202026367,47.0,41.94926452636719,44.717994689941406,29.192800521850586,30.85436248779297,29.666759490966797,53.66786575317383,25.93735694885254,38.099998474121094,13.34000015258789,42.779998779296875,15.851104736328125,13.538772583007812,11.264796257019043,40.97858810424805,39.3135871887207,19.43000030517578,19.581974029541016,13.440800666809082,54.36247253417969,50.2036018371582,31.492229461669922,33.95716857910156,12.740756034851074,34.39756774902344,29.067873001098633,14.901666641235352,18.346797943115234,47.84327697753906,34.548580169677734,,86.9000015258789,29.66904640197754,27.492300033569336,28.1854190826416,92.0432357788086,23.020000457763672,41.783504486083984,42.09992980957031,48.993316650390625,44.80950927734375,34.279998779296875,11.723143577575684,17.971906661987305,47.335689544677734,48.53915023803711,6.949999809265137,23.013769149780273,33.02741622924805,103680.0
2019-09-17,18.93274688720703,48.45000076293945,42.97193908691406,45.34107208251953,29.535125732421875,31.676637649536133,29.924118041992188,54.63343048095703,25.588762283325195,38.15999984741211,13.729999542236328,43.40999984741211,16.23168182373047,13.836222648620605,11.294781684875488,40.49887466430664,39.84220886230469,19.299999237060547,19.595613479614258,13.520450592041016,55.558349609375,51.248470306396484,31.64679718017578,35.7756233215332,12.799022674560547,34.524505615234375,28.882165908813477,14.969755172729492,18.80841636657715,48.5604362487793,34.52876281738281,,85.75,29.209653854370117,27.12978744506836,27.965452194213867,93.47412109375,23.1200008392334,42.029144287109375,42.66782760620117,48.58705520629883,45.121429443359375,34.099998474121094,11.811360359191895,18.78162956237793,47.63768768310547,49.62087631225586,6.96999979019165,23.56831932067871,33.2335319519043,104617.0
2019-09-18,18.76709747314453,49.20000076293945,43.751121520996094,46.031253814697266,29.75383186340332,31.77008628845215,30.128225326538086,55.99311065673828,25.29669761657715,38.38999938964844,13.880000114440918,44.900001525878906,16.374399185180664,13.721080780029297,11.27479076385498,40.56345748901367,39.062721252441406,19.5,19.850860595703125,13.371108055114746,54.372440338134766,51.04944610595703,31.685434341430664,35.38527297973633,12.818443298339844,34.41708755493164,28.794198989868164,15.105931282043457,18.80841636657715,48.82568359375,34.7368278503418,,85.26000213623047,28.73111915588379,26.669296264648438,28.43537712097168,91.57622528076172,23.559999465942383,42.62416458129883,42.30815887451172,48.68378448486328,44.98496627807617,33.790000915527344,11.664331436157227,18.54463768005371,47.150596618652344,49.40822982788086,7.03000020980835,23.766372680664062,33.53779220581055,104532.0
2019-09-19,18.854793548583984,49.279998779296875,43.41997528076172,44.8330192565918,29.354454040527344,31.386972427368164,30.50094223022461,57.106468200683594,25.34380340576172,37.720001220703125,14.329999923706055,47.47999954223633,16.469545364379883,13.769057273864746,11.284786224365234,41.67048645019531,38.121986389160156,19.489999771118164,19.915159225463867,13.341238975524902,53.44563674926758,51.238521575927734,32.07184600830078,35.58835220336914,12.701911926269531,33.841041564941406,28.97013282775879,15.125387191772461,19.31911277770996,49.768798828125,35.479923248291016,,83.77999877929688,28.941675186157227,26.73788070678711,28.295398712158203,92.47052001953125,23.510000228881836,43.32301712036133,41.92009353637695,49.11906433105469,44.75101852416992,32.9900016784668,11.683935165405273,18.03115463256836,47.07265853881836,50.14787673950195,7.400000095367432,23.45939064025879,34.43096160888672,104339.0
2019-09-20,18.893768310546875,48.72999954223633,44.140716552734375,45.54237365722656,30.333879470825195,31.93828773498535,30.749425888061523,56.62368392944336,25.814876556396484,38.470001220703125,14.489999771118164,47.52000045776367,16.33634376525879,13.711485862731934,11.254799842834473,41.41217803955078,35.91804885864258,19.520000457763672,19.899572372436523,13.19189739227295,53.8243293762207,51.4673957824707,32.80601501464844,35.293209075927734,12.857287406921387,33.92891311645508,30.201656341552734,14.833578109741211,19.348581314086914,49.21864700317383,36.22300338745117,,83.0,29.018239974975586,26.45374870300293,28.895301818847656,93.01702880859375,24.020000457763672,43.41752243041992,41.92955780029297,47.40695571899414,44.73152542114258,31.899999618530273,11.752549171447754,18.110151290893555,47.170074462890625,50.40675354003906,7.400000095367432,24.1624755859375,34.2248420715332,104817.0
2019-09-23,18.913257598876953,48.130001068115234,43.69268798828125,45.3218994140625,30.08664894104004,32.00369644165039,30.64293098449707,56.160606384277344,25.720661163330078,38.75,14.449999809265137,47.290000915527344,16.269742965698242,13.625128746032715,11.424721717834473,41.19999694824219,36.45554733276367,19.1200008392334,19.7592830657959,13.15207290649414,53.94392013549805,52.880462646484375,32.34232711791992,35.50580978393555,12.721334457397461,33.82149887084961,30.00617790222168,14.950300216674805,19.20124626159668,48.580078125,35.658260345458984,,82.44999694824219,29.142658233642578,26.924036026000977,28.87530517578125,93.20584106445312,23.920000076293945,41.97241973876953,41.560428619384766,47.47467041015625,43.86399459838867,32.9900016784668,11.63492488861084,18.021278381347656,46.85833740234375,49.92597961425781,7.559999942779541,24.0046443939209,34.54874038696289,104638.0
2019-09-24,18.854793548583984,47.279998779296875,43.14725875854492,43.94154357910156,29.75383186340332,31.592552185058594,30.59855842590332,56.06208038330078,25.5322322845459,39.84000015258789,14.579999923706055,49.349998474121094,15.784502983093262,13.481202125549316,11.64461898803711,41.246124267578125,35.42527770996094,18.459999084472656,19.702777862548828,12.89321231842041,52.66831588745117,51.9450569152832,32.06218338012695,35.03615188598633,12.682490348815918,33.47001647949219,32.13690948486328,14.784943580627441,19.466449737548828,48.62920379638672,36.431068420410156,,83.69999694824219,28.7694034576416,26.718284606933594,28.895301818847656,95.78936767578125,23.59000015258789,41.17906188964844,41.6456184387207,47.281211853027344,43.308380126953125,32.40999984741211,11.507499694824219,17.6756649017334,45.71854019165039,49.90748977661133,7.46999979019165,23.687227249145508,34.695960998535156,103876.0
2019-09-25,19.09839630126953,48.5,43.17434310913086,43.653961181640625,30.039100646972656,31.798120498657227,30.864788055419922,56.466041564941406,25.45686149597168,40.5,14.470000267028809,47.5,16.136539459228516,13.337273597717285,11.294781684875488,40.60035705566406,35.60444259643555,18.6200008392334,19.387126922607422,13.052511215209961,53.01711654663086,51.9450569152832,32.20709228515625,34.99492263793945,12.760178565979004,33.860565185546875,32.449676513671875,14.872486114501953,19.682477951049805,48.67701721191406,36.38153076171875,,82.5,28.80768585205078,26.786869049072266,30.11510467529297,95.3124008178711,23.65999984741211,42.161338806152344,42.17565155029297,46.61377716064453,44.61418914794922,33.400001525878906,11.63492488861084,17.764537811279297,46.624534606933594,50.16636276245117,7.639999866485596,24.044321060180664,34.401512145996094,104481.0
2019-09-26,19.030187606811523,49.869998931884766,43.9199104309082,43.81692123413086,30.295848846435547,32.25598907470703,31.50373649597168,57.67792892456055,25.98446273803711,39.91999816894531,14.520000457763672,47.779998779296875,15.889163970947266,13.529178619384766,11.394735336303711,40.49887466430664,35.74775695800781,18.219999313354492,19.4046630859375,13.072423934936523,53.01711654663086,52.69139099121094,32.458251953125,35.24560546875,13.032084465026855,34.836936950683594,32.0587158203125,14.804397583007812,19.662864685058594,49.26739501953125,36.23291015625,,81.51000213623047,29.046951293945312,27.13958740234375,29.515201568603516,95.47138977050781,23.600000381469727,41.90627670288086,42.592105865478516,47.31023025512695,45.103271484375,33.34000015258789,11.840766906738281,18.07065200805664,46.624534606933594,50.342037200927734,7.860000133514404,24.044321060180664,34.84318923950195,105319.0
2019-09-27,18.952234268188477,49.619998931884766,43.53731918334961,43.462242126464844,30.267318725585938,32.23729705810547,31.645727157592773,57.2542610168457,25.824298858642578,38.70000076293945,14.359999656677246,48.83000183105469,16.079452514648438,13.529178619384766,11.294781684875488,40.54500198364258,36.00758743286133,18.1299991607666,19.42804527282715,12.972861289978027,53.41573715209961,52.94017028808594,32.458251953125,35.683555603027344,13.002950668334961,34.69047927856445,31.71662712097168,14.726582527160645,19.535140991210938,49.37562942504883,36.46078872680664,,80.5,29.11394500732422,27.10039520263672,30.355066299438477,95.69805908203125,23.90999984741211,41.70793533325195,43.3776969909668,46.86527633666992,46.16947555541992,33.75,11.683935165405273,18.199024200439453,46.42969512939453,50.81355667114258,7.869999885559082,23.93520736694336,34.91189193725586,105078.0
2019-09-30,18.757352828979492,49.709999084472656,42.80155944824219,43.60603713989258,29.715795516967773,31.695329666137695,31.086645126342773,57.67792892456055,25.93735694885254,38.20000076293945,14.40999984741211,48.349998474121094,16.412460327148438,13.749865531921387,11.174837112426758,40.9509162902832,35.971736907958984,17.90999984741211,19.541057586669922,13.10229206085205,54.06350326538086,53.58699417114258,32.390628814697266,35.85493087768555,12.799022674560547,34.202293395996094,32.04894256591797,14.969755172729492,19.603927612304688,49.660980224609375,36.69858169555664,,79.80000305175781,28.855539321899414,26.99262046813965,31.094945907592773,95.35964965820312,24.5,42.93575668334961,43.027488708496094,47.977657318115234,46.668338775634766,33.650001525878906,11.67413330078125,18.258270263671875,46.517372131347656,50.795066833496094,7.920000076293945,24.034400939941406,35.41245651245117,104745.0
2019-10-01,18.81581687927246,48.939998626708984,42.938899993896484,43.08839797973633,29.459047317504883,31.265501022338867,30.536439895629883,56.948822021484375,25.485124588012695,37.9900016784668,14.210000038146973,48.61000061035156,16.174596786499023,13.912983894348145,11.10486888885498,40.99704360961914,35.21025848388672,17.84000015258789,19.348159790039062,13.032598495483398,53.33601379394531,52.94017028808594,32.09116744995117,35.46458053588867,12.575668334960938,33.425743103027344,32.205326080322266,14.755762100219727,19.368194580078125,49.6806640625,37.104801177978516,,80.72000122070312,28.692838668823242,26.95343017578125,30.984962463378906,95.47909545898438,24.5,41.94406509399414,42.60157012939453,48.12275314331055,46.60965347290039,33.650001525878906,11.546708106994629,19.01862144470215,46.4784049987793,49.85201644897461,7.800000190734863,24.034400939941406,34.59781265258789,104053.0
2019-10-02,18.377334594726562,47.90999984741211,42.2816162109375,41.62176513671875,28.32278823852539,30.056913375854492,29.8176212310791,55.45120620727539,24.919837951660156,37.540000915527344,13.890000343322754,48.11000061035156,16.00333595275879,13.51958179473877,10.795012474060059,40.231346130371094,33.64231872558594,17.469999313354492,19.044200897216797,12.544747352600098,53.31608200073242,52.24359130859375,31.492229461669922,34.883819580078125,12.284341812133789,32.50756072998047,30.788095474243164,14.532042503356934,19.073522567749023,47.732398986816406,36.16355895996094,,79.47000122070312,27.65920639038086,26.179412841796875,30.764999389648438,94.75252532958984,23.8700008392334,40.32907485961914,41.41845703125,47.39728546142578,45.396724700927734,32.779998779296875,11.291857719421387,19.077869415283203,43.9357795715332,48.61311340332031,7.46999979019165,23.637632369995117,33.32186508178711,101031.0
2019-10-03,18.10449981689453,49.88999938964844,42.77212905883789,43.4143180847168,28.3608455657959,30.141054153442383,29.666759490966797,53.352577209472656,25.29669761657715,36.5099983215332,14.079999923706055,48.099998474121094,16.165081024169922,13.375655174255371,10.904961585998535,40.56345748901367,34.22471618652344,17.950000762939453,19.192283630371094,12.723958015441895,54.312644958496094,53.736263275146484,31.93560028076172,33.89366912841797,12.138678550720215,32.517333984375,31.17905616760254,14.405593872070312,18.83788299560547,47.99807357788086,36.956180572509766,,79.56999969482422,27.869760513305664,26.199007034301758,30.475046157836914,95.11083221435547,24.25,40.74460220336914,42.02421188354492,48.79985809326172,45.32825469970703,32.33000183105469,11.311461448669434,18.761878967285156,44.26700210571289,48.54839324951172,7.800000190734863,23.488840103149414,33.802799224853516,101516.0
2019-10-04,18.718374252319336,50.95000076293945,43.70408630371094,43.71147918701172,28.47501564025879,30.449565887451172,29.711132049560547,51.066741943359375,25.409753799438477,37.380001068115234,14.15999984741211,49.0,16.155569076538086,13.394845008850098,11.094874382019043,40.60035705566406,34.807029724121094,17.719999313354492,19.554697036743164,12.972861289978027,56.30577087402344,53.736263275146484,32.30558776855469,34.60771560668945,12.14838695526123,32.673622131347656,30.836965560913086,14.493134498596191,19.427127838134766,48.1751823425293,38.42254638671875,,80.52999877929688,27.611352920532227,25.973661422729492,30.59502601623535,101.02291107177734,24.489999771118164,41.41518783569336,42.204044342041016,48.88691329956055,45.80755615234375,32.83000183105469,11.340867042541504,18.4162654876709,45.3873176574707,49.463706970214844,7.889999866485596,23.419408798217773,34.401512145996094,102551.0
2019-10-07,18.38707733154297,50.59000015258789,42.18352127075195,41.98602294921875,28.03737449645996,30.253246307373047,28.84145164489746,49.87455749511719,24.966943740844727,36.7400016784668,13.8100004196167,48.869998931884766,15.746445655822754,13.222132682800293,10.795012474060059,39.604026794433594,32.05653381347656,17.34000015258789,19.03445816040039,12.723958015441895,55.956974029541016,54.04475021362305,32.18874740600586,33.512840270996094,11.827926635742188,32.06800842285156,30.377588272094727,14.318050384521484,19.211101531982422,47.624168395996094,38.046043395996094,,79.9800033569336,27.180673599243164,25.64053726196289,29.695173263549805,101.64994812011719,23.889999389648438,40.80132293701172,41.19129943847656,46.884620666503906,46.071659088134766,32.25,11.16443157196045,18.0509033203125,44.85151672363281,48.62236022949219,7.829999923706055,22.665542602539062,33.33168029785156,100573.0
2019-10-08,18.123987197875977,50.20000076293945,42.47782516479492,41.228736877441406,28.15153694152832,30.225196838378906,28.610721588134766,50.69233703613281,24.966943740844727,37.209999084472656,13.800000190734863,47.66999816894531,15.908190727233887,13.2509183883667,10.395196914672852,39.36417007446289,32.23570251464844,17.010000228881836,18.790903091430664,12.494966506958008,56.076560974121094,53.78601837158203,32.29585266113281,33.7794189453125,11.789083480834961,31.931251525878906,29.957305908203125,14.035969734191895,18.906572341918945,47.64384078979492,37.7220344543457,,78.94999694824219,27.008399963378906,25.493576049804688,30.195091247558594,99.5399169921875,23.860000610351562,40.56520462036133,41.25755310058594,47.66812515258789,45.48476028442383,31.639999389648438,11.300063133239746,18.17927360534668,44.15010070800781,48.8165168762207,7.71999979019165,22.625865936279297,32.73296356201172,99981.0
2019-10-09,18.192195892333984,49.5,43.066429138183594,42.36946105957031,29.2741756439209,31.085298538208008,29.107677459716797,51.411582946777344,25.089420318603516,36.599998474121094,14.15999984741211,49.4900016784668,15.984306335449219,13.24132251739502,10.545127868652344,39.18889236450195,31.841520309448242,17.100000381469727,19.01497459411621,12.46509838104248,56.265907287597656,54.33333206176758,32.47110366821289,34.226890563964844,11.973592758178711,32.43918991088867,28.784427642822266,14.152692794799805,19.407514572143555,48.145668029785156,39.3599739074707,,79.19999694824219,27.687917709350586,25.98345947265625,30.9649658203125,100.98309326171875,23.950000762939453,40.68797302246094,42.58902359008789,48.48065185546875,46.3651123046875,32.22999954223633,11.389509201049805,19.008747100830078,44.491065979003906,49.001426696777344,7.590000152587891,22.685382843017578,33.46908950805664,101249.0
2019-10-10,17.948593139648438,49.68000030517578,43.223392486572266,42.561180114746094,29.4454288482666,31.44055938720703,29.32953643798828,52.909202575683594,25.042316436767578,36.86000061035156,13.90999984741211,49.099998474121094,16.00333595275879,13.116584777832031,10.375205993652344,38.93058395385742,31.626502990722656,17.049999237060547,19.270221710205078,12.923080444335938,57.56143569946289,54.631866455078125,32.51979446411133,34.11264419555664,12.070699691772461,32.673622131347656,28.491207122802734,14.249960899353027,19.338727951049805,47.811119079589844,38.65515899658203,,79.62999725341797,27.821908950805664,26.199007034301758,30.325069427490234,100.23662567138672,23.639999389648438,39.734066009521484,43.44613265991211,48.17111587524414,46.48249053955078,33.95000076293945,11.469017028808594,18.4162654876709,46.020538330078125,49.12161636352539,7.53000020980835,22.78457260131836,35.6087532043457,101817.0
